OBJECTID,GEOG,2000_POP,2010_POP,POP_CHANGE,TOT_POP,UND19,A20_34,A35_49,A50_64,A65_79,OV80,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,POP_25OV,HS,BACH,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,MedIncFam_Hcost,MedIncFam_Tcost,MedIncFam_HTcost,Ret_Hcost,Ret_Tcost,Ret_HTcost,SPFam_Hcost,SPFam_Tcost,SPFam_HTcost,ModIncFam_Hcost,ModIncFam_Tcost,ModIncFam_HTcost,IDES_EMP,EMP_CHANGE,PCT_CHANGE,AVG_VMT,RET_SALES,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,WALKSCORE,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc
57,Portage Park,65340,64124,-1216,64841,15210,14414,14529,13380,5286,2023,37.9223395180209,32639,27107,812,2868,1415,64760,52653,37416,33926,3490,15237,793,32533,21454,3998,5830,856,395,45298,37503,11163,4722,5153,4606,2890,3154,2065,57030.7082714215,22589,12933,9657,2193,24782,10422,207,5835,4208,4047,5.75155774525431,592,2380,6982,14827,-9999,3992,9370,7170,2969,1281,1704,7031,3845,258,253753.993610224,26218,Health Care,Retail Trade,Manufacturing,Accommodation and Food Service,Administration,3340,2865,2585,2424,2219,7775,Retail Trade,Health Care,Accommodation and Food Service,Finance,Other Service,1957,1922,694,563,514,Outside of Chicago,The Loop,Near North Side,Near West Side,Portage Park,11895,3932,1570,1055,830,Outside of Chicago,Portage Park,Belmont Cragin,Dunning,Logan Square,3713,830,343,295,189,,,,,,,,,,,,,,,,15569,,,,,,,,,,1.08050220630447,2529.75430926944,936.151451836376,0.370056273214422,401.264544930491,0.158617990474486,42.144648466496250,0.016659581648728182,145.721532182502,0.0576030374367004,90.0904882063771,0.0356123469683481,21.744740678463423,0.00859559388782818,811.887237097851,0.320935212610553,n/a,n/a,70.0608435589879,0.027694722488375,10.6888223118987,0.00422524127055859
58,Pullman,8921,7325,-1596,6501,1531,1353,1274,1316,820,207,40.0409090909091,464,551,5380,34,72,6501,5238,3384,2728,656,1854,37,2628,1551,254,730,93,0,4656,4070,1005,1085,710,499,337,225,38,36728.3950617284,2894,1276,1618,556,3450,985,1511,311,327,306,5.55235602094241,8,328,1509,1605,-9999,458,1489,1151,278,74,921,315,16,24,123391.089108911,2709,Health Care,Education,Administration,Retail Trade,Accommodation and Food Service,518,383,261,254,233,2539,Manufacturing,Transportation,Wholesale Trade,Education,Retail Trade,745,525,485,364,192,Outside of Chicago,The Loop,Near West Side,Near North Side,Hyde Park,1078,567,150,138,60,Outside of Chicago,Roseland,East Side,West Pullman,Washington Heights,1320,80,79,49,48,,,,,,,,,,,,,,,,13259,,,,,,,,,,0.424461913903208,1354.48933024143,139.514087174997,0.103001244867783,78.2055180687439,0.057738009685764,2.180721407390549,0.0016099952644158817,55.8922508109306,0.0412644452510881,164.389415616313,0.121366342241331,255.756464621322660,0.1888213210034919,445.248705833156,0.328720718496757,n/a,n/a,2.75942690228476,0.00203724521166431,210.542739806296,0.155440677977705
59,Riverdale,9809,6482,-3327,7090,3466,1463,1108,706,276,71,20.5974789915966,77,278,6676,26,33,7042,4151,2353,1393,960,1798,80,1280,654,77,437,104,8,3003,2238,151,1543,534,110,91,16,0,14845.5056179775,2294,241,2053,972,3266,540,1542,141,102,941,4.99688230709275,30,279,2375,582,-9999,431,1263,1244,270,58,228,13,0,0,55571.4285714286,1533,Health Care,Retail Trade,Administration,Accommodation and Food Service,Transportation,337,169,163,161,130,1153,Manufacturing,Utilities,Transportation,Professional,Health Care,290,255,166,138,95,Outside of Chicago,The Loop,Near West Side,Near North Side,Douglas,720,177,98,93,29,Outside of Chicago,West Pullman,Auburn Gresham,Roseland,Ashburn,834,18,16,15,13,,,,,,,,,,,,,,,,9844,,,,,,,,,,37.9973172716085,2258.71205403891,222.463742071375,0.0984914131367816,49.8567825948119,0.0220731024592801,0.834437822144472,0.00036943080932001716,28.7291256813964,0.0127192510572672,58.4877859875948,0.0258943081669087,252.313617480759180,0.11170685392570757,1143.90038680874,0.506439227064504,6.084900240831962,0.002693968994388315,269.400979455705,0.119271944812078,226.640295895548,0.100340499573764
60,Rogers Park,63484,54991,-8493,54402,11852,16546,12865,8665,3352,1122,33.8329998180826,22769,13135,13320,3501,1677,50990,45273,31691,28580,3093,13582,1678,26479,9696,2069,11558,2678,478,37029,31167,15502,8418,6171,3935,2128,1991,1177,37223.3400402414,23820,5925,17895,3744,27564,1515,609,855,3074,21498,4.42586232641481,1163,3430,7419,15552,-9999,14090,9008,3365,728,373,1950,2624,931,375,189788.13559322,21985,Health Care,Education,Accommodation and Food Service,Retail Trade,Professional,3543,2523,2371,2155,1997,10260,Education,Health Care,Manufacturing,Other Service,Accommodation and Food Service,3678,1757,1646,1041,733,Outside of Chicago,The Loop,Near North Side,Near West Side,Rogers Park,8718,3630,2260,1070,1057,Outside of Chicago,Rogers Park,West Ridge,Edgewater,Uptown,4525,1057,704,513,280,,,,,,,,,,,,,,,,9001,,,,,,,,,,1.2692295978305,1175.92111422827,145.870078559174,0.124047503522296,372.637649178178,0.31689000619972,21.812790366273951,0.01854953542575786,60.7574649868617,0.0516679769175975,80.2797439683824,0.0682696679199167,49.885075608477145,0.04242212764519971,371.123579998777,0.315602446038514,n/a,n/a,69.0486285811749,0.0587187590610531,4.50610298097194,0.00383197726994569
61,Roseland,52723,44619,-8104,42505,11631,7897,7019,8612,5569,1777,38.8567092651757,557,450,40846,185,467,41827,33790,18155,13540,4586,15635,370,12894,7463,1019,3913,460,39,28088,23648,5573,5109,3890,2340,1238,1373,382,37241.9724770642,14332,8012,6320,3450,17782,10414,1460,2511,1383,1955,6.25565217391304,812,1230,8942,6798,-9999,1551,5408,6818,2656,1349,5120,2561,162,120,125714.590443686,12893,Health Care,Education,Retail Trade,Administration,Transportation,2568,1602,1269,1259,1027,3499,Health Care,Administration,Accommodation and Food Service,Transportation,Retail Trade,1021,808,415,395,335,Outside of Chicago,The Loop,Near West Side,Near North Side,Hyde Park,4744,2834,797,670,248,Outside of Chicago,Roseland,West Pullman,Auburn Gresham,Washington Heights,1731,226,134,109,87,,,,,,,,,,,,,,,,13634,,,,,,,,,,1.65286838007374,3083.41842356944,1138.09610591446,0.369102064518694,182.021102302118,0.0590322419139619,15.566131469926736,0.00504833575324721,71.9145127830545,0.0233229821270266,322.040784754649,0.1044427776305,10.646760795430048,0.003452908211888126,1124.94438416613,0.364836758957895,n/a,n/a,70.2551704950342,0.0227848319118834,147.933470888634,0.0479770989749041
62,South Chicago,38596,31198,-7398,28095,8536,5733,5213,4858,2751,1004,34.0631842713955,782,6083,20818,110,302,27929,21333,12409,9700,2709,8924,318,9134,5184,711,2862,229,148,17287,13325,2766,4636,2828,1216,734,489,287,28503.8167938931,10190,3965,6225,3818,14008,4151,373,3391,3121,2957,5.63647767185148,447,1362,4990,7209,-9999,2463,4742,4803,1379,621,2585,1184,124,72,119157.420249653,8364,Health Care,Administration,Education,Retail Trade,Accommodation and Food Service,1691,877,822,781,721,2908,Health Care,Accommodation and Food Service,Retail Trade,Construction,Education,1114,631,356,149,145,Outside of Chicago,The Loop,Near West Side,Near North Side,South Chicago,3103,1542,591,509,200,Outside of Chicago,South Chicago,East Side,South Shore,South Deering,1400,200,141,100,85,,,,,,,,,,,,,,,,11994,,,,,,,,,,2.23852867762118,2140.67604425814,367.155135619274,0.171513637761342,271.262868734723,0.126718318478091,24.123320569176428,0.011269019725745791,65.836023916324,0.0307547814593029,73.2709723176001,0.0342279592066872,34.467409670743763,0.01610117970124182,631.83254985402,0.295155612895638,n/a,n/a,62.8914631977671,0.0293792530478672,609.83630037851,0.284880237724084
63,South Deering,16990,15109,-1881,15305,4415,2925,2670,3004,1851,440,37.063679245283,592,4580,9971,8,154,15221,11928,6989,5222,1767,4939,214,4841,3000,572,1198,50,21,9739,7673,1052,1984,1434,830,371,337,112,35056.0224089636,5068,2928,2140,718,5786,2737,1674,639,307,393,5.9255374934452,8,451,3511,1816,-9999,387,2054,2368,672,305,2373,502,6,36,106118.513323983,4580,Health Care,Education,Administration,Retail Trade,Accommodation and Food Service,814,485,445,424,407,6536,Manufacturing,Transportation,Wholesale Trade,Retail Trade,Administration,4246,523,424,384,363,Outside of Chicago,The Loop,Near West Side,Near North Side,South Deering,1668,900,263,261,105,Outside of Chicago,East Side,South Deering,Roseland,Hegewisch,4782,138,105,104,92,,,,,,,,,,,,,,,,14866,,,,,,,,,,36.1385952526346,6974.2208366159,417.031497909945,0.0597961417740682,63.4177742664483,0.00909316979661638,8.325779503666613,0.001193793500193568,63.8688720929397,0.00915785054548557,40.4788231614145,0.00580406386744932,646.243198786891300,0.09266170571972704,4541.85375080285,0.651234576191982,n/a,n/a,553.101200341572,0.0793065223053581,639.899939750177,0.0917521762991197
64,South Lawndale,91071,79288,-11783,73826,24137,19875,16014,9057,3641,1102,29.0102301790281,2267,62928,8158,181,292,65932,54964,29229,25383,3846,25735,627,24405,12380,5596,4080,2006,343,42353,20862,2461,7368,6316,2631,845,715,173,30700.557966522,18048,6452,11596,3441,21489,3700,477,8030,6324,2881,4.96247643732328,250,766,2208,18265,-9999,2617,10852,6056,1255,709,3446,2727,275,4,143090.452261307,16728,Manufacturing,Administration,Retail Trade,Health Care,Accommodation and Food Service,2905,2339,1753,1716,1647,11188,Health Care,Manufacturing,Administration,Transportation,Accommodation and Food Service,2013,2010,1421,1395,1139,Outside of Chicago,The Loop,Near West Side,South Lawndale,Near North Side,7450,1818,865,734,695,Outside of Chicago,South Lawndale,Brighton Park,Austin,Chicago Lawn,5518,734,224,189,184,,,,,,,,,,,,,,,,11173,,,,,,,,,,0.348515962767391,2938.43658785862,238.113976437161,0.0810342402558655,437.047747543629,0.148734789564449,42.993712342303802,0.014631492311234583,107.556341285067,0.0366032541690641,318.165580611107,0.108277164096629,488.645274815827520,0.16629430658291885,1057.5034481519,0.359886428218807,n/a,n/a,25.7295394672654,0.00875620034598595,222.680967204365,0.0757821244550468
65,South Shore,61556,52010,-9546,51451,13856,10799,9730,10365,4849,1852,36.5204202898551,1104,894,48089,182,1182,50431,40455,23772,18497,5276,16682,734,17365,8752,1235,6823,372,183,33537,29049,7376,10943,5036,3248,1617,1199,502,26425.1730103806,22545,5187,17358,6377,28922,3775,655,2438,5763,16260,5.05843967517401,931,2905,12271,12815,-9999,10623,9741,6033,1773,752,2602,1776,560,240,149170.918367347,15654,Health Care,Administration,Education,Accommodation and Food Service,Retail Trade,3202,1665,1646,1475,1447,3926,Health Care,Retail Trade,Other Service,Administration,Accommodation and Food Service,1734,719,321,281,219,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,4991,3127,1398,1136,419,Outside of Chicago,South Shore,Greater Grand Crossing,Auburn Gresham,Chatham,1525,332,103,101,100,,,,,,,,,,,,,,,,9846,,,,,,,,,,2.81289247952241,1877.04452297336,373.164647994614,0.19880436687964,465.681463922868,0.248092923861603,19.642609239702281,0.010464647481343235,94.4994660925843,0.0503448186422829,72.0870579537773,0.0384045541123269,14.506622071712286,0.007728437921511239,610.50402799761,0.325247494412403,0.071970940517128,3.8342692267694e-05,144.726130963908,0.0771031955782551,82.1605257960671,0.0437712184183674
66,The Loop,16388,29283,12895,33442,4915,14245,5903,5855,2137,387,32.3109402079723,20378,2156,4131,5733,1044,29502,31273,22787,21494,1202,8486,1906,19442,4968,684,4817,8492,481,24846,24408,19569,3139,2009,2150,2396,3355,5046,93254.3823038397,18095,7455,10640,3371,21466,417,186,72,28,20639,3.70146368406518,8775,6806,2090,3795,-9999,11297,8093,1806,236,34,539,2122,2829,1358,338207.31096645,15196,Professional,Finance,Health Care,Education,Administration,3015,2161,1639,1544,970,392758,Professional,Finance,Education,Public Administration,Administration,92538,68570,60621,47458,32560,The Loop,Outside of Chicago,Near North Side,Near West Side,Hyde Park,5791,4241,1442,1334,452,Outside of Chicago,Lake View,Near North Side,West Town,Lincoln Park,176694,16170,13654,10021,9890,,,,,,,,,,,,,,,,7080,,,,,,,,,,7.47154805235485,1059.09900076113,7.62200014770782,0.00719668335276513,80.4601341382726,0.0759703616757726,0.724218414550858,0.0006838061541276039,213.303988271655,0.201401368633491,34.0759463645727,0.0321744674861214,0.608380061249708,0.0005744317205591636,425.217668253871,0.401490009855815,n/a,n/a,249.863509966851,0.235920824953365,47.2231551424021,0.0445880461679831
67,Uptown,63551,56362,-7189,55137,6638,18609,13179,10143,4378,2190,37.3386821546053,30371,6402,11445,4831,2088,52447,49383,35418,31941,3472,13965,2206,29204,10452,1446,14216,2406,684,44870,40086,24740,9911,5462,4097,3244,3379,3138,45710.6455266138,29231,8797,20434,3117,32348,1354,578,600,2293,27492,4.02865329512894,2105,5469,7939,16835,-9999,18006,9023,4440,608,271,1772,3713,2458,807,257241.910631741,25628,Health Care,Professional,Accommodation and Food Service,Education,Finance,3570,3353,2746,2637,2175,12320,Health Care,Education,Retail Trade,Accommodation and Food Service,Real Estate,5441,1436,1076,870,734,Outside of Chicago,The Loop,Near North Side,Near West Side,Uptown,7693,5847,3266,1679,1130,Outside of Chicago,Uptown,Edgewater,West Ridge,Rogers Park,3914,1130,658,475,443,,,,,,,,,,,,,,,,7492,,,,,,,,,,6.4460963966774,1487.38987049189,84.7617043803654,0.0569868775241382,352.410673175772,0.236932279940314,23.782432037096552,0.01598937340431898,69.5041280986193,0.0467289239206891,243.701063998627,0.163844778583864,8.770309213545250,0.005896442746813128,340.828506264271,0.229145372727028,n/a,n/a,355.418417023602,0.23895444232524,8.21263629999607,0.00552150882759479
68,Washington Heights,29843,26493,-3350,27116,6112,4857,4820,5940,3860,1527,42.8368421052632,351,287,25968,0,510,26894,22766,13177,10583,2594,9589,228,10098,6228,969,2667,107,127,18965,16929,3973,2597,2711,1595,1288,1045,265,44071.261682243,9501,6522,2979,959,10460,7842,161,543,678,1218,6.36237144585602,237,1174,6041,3008,-9999,884,2529,4910,1594,543,3675,2682,104,61,139833.00589391,8647,Health Care,Education,Retail Trade,Administration,Public Administration,1683,1077,814,808,739,2171,Health Care,Information,Retail Trade,Education,Accommodation and Food Service,483,424,392,350,155,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,2893,2029,645,642,177,Outside of Chicago,Roseland,Washington Heights,Auburn Gresham,West Pullman,1097,78,78,74,51,,,,,,,,,,,,,,,,14440,,,,,,,,,,1.80983636468488,1828.18533765104,795.734244751244,0.435259067209044,68.9523064911451,0.0377162561536233,9.911146167503228,0.00542130273303561,55.5566613378724,0.030388965600859,84.4796658962796,0.0462095741369548,36.641094770523750,0.020042330509882727,676.112124017557,0.369826904358758,n/a,n/a,49.0755228647951,0.0268438444692102,51.7225713541236,0.0282917548286323
69,Washington Park,14146,11717,-2429,12081,4876,2810,1905,1631,612,247,26.6263447432763,48,158,11595,9,271,12022,8107,4967,3389,1578,3140,69,3189,1234,316,1305,284,50,6312,5093,1067,2340,969,582,254,143,48,22084.7457627119,4336,683,3653,1372,5708,266,190,438,1299,3510,5.28185096153846,594,1088,1602,2424,-9999,1104,2008,2030,481,85,305,280,78,20,163619.402985075,3327,Health Care,Retail Trade,Accommodation and Food Service,Education,Administration,705,379,337,335,334,465,Education,Accommodation and Food Service,Construction,Arts and Entertainment,Manufacturing,93,73,54,50,46,Outside of Chicago,The Loop,Near North Side,Near West Side,Hyde Park,1021,621,262,259,94,Outside of Chicago,Greater Grand Crossing,South Shore,Roseland,New City,160,19,18,16,12,,,,,,,,,,,,,,,,8614,,,,,,,,,,28.8891333466684,972.770473241358,15.2870788885247,0.0157149906468551,128.873444486346,0.132480834925969,5.143456486456885,0.0052874307228080505,20.8717987596993,0.0214560364791425,46.6516572661472,0.0479575177798106,9.098482815812574,0.00935316507448629,229.764330451795,0.236195831156552,n/a,n/a,349.0096199611,0.358779002407597,168.070604125477,0.172775190806779
70,West Elsdon,15921,18109,2188,19219,6366,4451,3904,2678,1341,480,31.1834484924623,3241,15402,264,306,7,19205,14303,9285,7914,1371,5018,79,7461,5034,854,1279,281,13,11081,7821,987,1182,1640,993,566,616,92,44791.1227154047,5088,3516,1571,303,5390,3790,169,481,490,443,5.83237492811961,62,996,3544,789,-9999,305,1742,2271,705,367,1489,1858,133,37,160429.566563467,6275,Manufacturing,Administration,Retail Trade,Accommodation and Food Service,Health Care,966,658,644,637,605,1784,Retail Trade,Accommodation and Food Service,Finance,Health Care,Wholesale Trade,568,368,173,156,125,Outside of Chicago,The Loop,Near North Side,Near West Side,Lower West Side,2646,994,321,281,153,Outside of Chicago,West Elsdon,West Lawn,Gage Park,Brighton Park,884,114,74,49,46,,,,,,,,,,,,,,,,16389,,,,,,,,,,0.835564410004914,750.943332914705,339.22382138529,0.451730252492728,41.7746315397569,0.0556295391525925,5.019822208693119,0.00668468842943079,47.1401212605343,0.0627745386293864,15.2779908412297,0.0203450648958155,35.242187664871750,0.04693055536971484,239.690607238641,0.319186011424202,n/a,n/a,16.0587123958844,0.0213847193150438,11.515438379803,0.0153346302910861
71,West Englewood,45282,35505,-9777,32156,9584,6597,5930,5373,3516,1156,34.651624015748,235,1563,29955,11,392,31914,24715,13296,8674,4622,11419,350,8070,4284,579,2780,385,42,20118,15334,1566,4562,2762,1294,640,354,132,27399.3808049536,9744,4636,5108,3346,13090,6562,232,3888,1533,849,6.07743045597935,411,1110,4168,7401,-9999,1138,3782,5055,1981,1134,3727,821,33,51,87955.8011049724,9495,Health Care,Retail Trade,Administration,Accommodation and Food Service,Education,1968,1085,1042,906,838,1559,Health Care,Retail Trade,Accommodation and Food Service,Other Service,Wholesale Trade,602,403,106,75,69,Outside of Chicago,The Loop,Near West Side,Near North Side,Hyde Park,3607,1409,716,622,173,Outside of Chicago,West Englewood,Chicago Lawn,Roseland,New City,733,75,44,34,32,,,,,,,,,,,,,,,,10669,,,,,,,,,,2.5496991594687,2019.00119435075,500.617128434577,0.247952863938528,199.36656663376,0.0987451454667767,18.536303484532038,0.009180927448877895,51.5152761796834,0.0255152281850181,95.5641045845731,0.0473323665443911,42.355986724187780,0.02097868334238813,754.577245955578,0.373737889837271,n/a,n/a,81.9881261718754,0.0406082603622433,274.480456181981,0.135948634874506
72,West Garfield Park,23019,18001,-5018,17742,6237,3803,3291,2592,1402,417,29.377655538695,315,354,16962,61,50,17589,12648,5699,4682,1017,6949,195,4337,2200,207,1492,150,288,10048,7275,400,2772,1260,691,455,137,44,23947.3684210526,5359,1380,3979,2271,7630,824,78,2909,1842,1977,5.85427887492519,212,375,891,6152,-9999,1497,2095,2979,818,240,720,564,89,7,142500,5133,Health Care,Administration,Retail Trade,Accommodation and Food Service,Education,1033,628,617,470,395,4032,Public Administration,Retail Trade,Manufacturing,Health Care,Finance,2046,400,359,236,225,Outside of Chicago,The Loop,Near West Side,Near North Side,Austin,2103,686,355,275,185,Outside of Chicago,Austin,Garfield Ridge,Norwood Park,Portage Park,985,141,112,109,106,,,,,,,,,,,,,,,,7738,,,,,,,,,,0.277503775677648,828.577795520104,50.6960303067776,0.0611843940072704,190.446865107709,0.229847898576819,9.528118165852003,0.011499364594812898,36.6802747245109,0.0442689569076449,44.5946588618417,0.05382072643384,38.973280981972898,0.04703635698746804,333.666456759451,0.402697801659054,n/a,n/a,4.92347198807284,0.00594207570452976,119.068638623916,0.143702425128561
73,West Lawn,29235,33355,4120,32749,10654,7741,6901,4670,1869,914,31.5198531922158,4989,26395,1067,178,120,32735,24403,16396,14185,2211,8007,239,13478,9108,2096,1879,366,29,19759,13321,2187,1630,2874,1836,1389,1063,282,50384.167636787,9074,6554,2520,700,9774,6603,120,1243,805,955,6.31983186855178,391,1225,6375,1783,-9999,898,2167,3953,1955,801,3091,3308,130,23,153501.135503407,11090,Manufacturing,Retail Trade,Health Care,Administration,Accommodation and Food Service,1640,1126,1119,1099,1079,5799,Manufacturing,Retail Trade,Education,Accommodation and Food Service,Health Care,2107,1125,675,535,366,Outside of Chicago,The Loop,Near West Side,Near North Side,West Lawn,4675,1743,589,589,280,Outside of Chicago,West Lawn,Chicago Lawn,Ashburn,South Lawndale,2985,280,191,160,101,,,,,,,,,,,,,,,,14661,,,,,,,,,,1.08866364609064,1889.69929711415,615.389573213577,0.325654761132297,84.4904798742385,0.044711071228776,10.794407331665504,0.005712235458916762,169.171715341623,0.0895230874033631,105.779202113423,0.0559767378201196,192.902477408815970,0.10208104416581358,636.689977105508,0.336926609475819,n/a,n/a,35.6526457458224,0.0188668354802636,38.8288189794723,0.020547617834631
74,West Pullman,36649,29651,-6998,27982,8308,5399,4966,5185,3288,835,35.9161151555261,280,1351,26132,67,152,27906,21376,12304,9095,3209,9072,383,8443,5536,692,1900,233,82,17537,14452,2533,3555,2185,1518,919,596,285,33898.4375,9058,5513,3546,2211,11270,7633,329,1941,580,580,6.32294226044226,247,1228,5861,3935,-9999,709,2664,5478,1727,693,4270,1146,26,56,109774.352100089,8479,Health Care,Education,Retail Trade,Administration,Accommodation and Food Service,1644,956,879,818,741,954,Retail Trade,Manufacturing,Health Care,Transportation,Construction,306,221,118,76,53,Outside of Chicago,The Loop,Near West Side,Near North Side,Roseland,3333,1720,543,480,134,Outside of Chicago,West Pullman,Roseland,Auburn Gresham,West Englewood,572,59,33,20,19,,,,,,,,,,,,,,,,15836,,,,,,,,,,3.12331273295466,2281.111062507,855.909498281154,0.375216056924685,116.872888380398,0.0512350714971115,12.407673400787166,0.005439311397293751,45.0310790973755,0.0197408534102173,87.809867465078,0.038494341160475,60.410103252246309,0.026482754060143887,798.338242173264,0.349977804805291,0.212535812059510,9.317205792949334e-05,87.3965368935373,0.0383131441208682,216.722637751096,0.0950074905659846
75,West Ridge,73199,71942,-1257,72211,19462,15563,14244,13754,6727,2461,36.0082746143592,31978,12672,8110,16868,2583,70585,55819,36075,32885,3190,19744,986,31242,18351,3709,5906,2797,479,48333,40015,19004,6630,6447,3869,2671,3064,1725,46091.2343470483,24406,11376,13030,3470,27876,5096,1390,2605,6940,11750,5.42474775784753,1017,2997,11914,11948,-9999,7199,10066,8576,1489,546,3640,3569,3613,528,233175.559380379,25864,Health Care,Retail Trade,Education,Accommodation and Food Service,Professional,4767,2742,2610,2511,2021,10342,Health Care,Retail Trade,Professional,Accommodation and Food Service,Other Service,5137,1203,987,708,514,Outside of Chicago,The Loop,Near North Side,West Ridge,Near West Side,11547,3608,1704,1393,952,Outside of Chicago,West Ridge,Rogers Park,Edgewater,Albany Park,5003,1393,371,357,217,,,,,,,,,,,,,,,,14339,,,,,,,,,,2.61084013234681,2259.62109482393,553.235060979935,0.244835323164232,511.713950396973,0.226460069597131,27.334770979291431,0.012097059565387577,140.023853716364,0.061967846749667,169.040756004662,0.0748093370131304,2.584204355880742,0.0011436449950836106,655.619544403895,0.290145788559732,n/a,n/a,188.531376796895,0.0834349516513012,11.5375771900388,0.00510597870433573
76,West Town,87435,82236,-5199,86429,15453,37151,19877,8986,3637,1325,31.8709296201198,50531,23321,6480,3517,2580,85747,73447,59403,55658,3745,14043,3530,51042,22178,3546,18345,6141,832,65048,57746,40603,6743,6168,5856,4588,6228,8138,75509.481255449,37721,14262,23459,3098,40819,4242,1678,5580,13981,15306,4.9122096645012,8098,6799,4848,21074,-9999,9037,18792,9862,2502,626,661,2856,6289,4256,385644.65025591,43802,Professional,Health Care,Accommodation and Food Service,Education,Finance,6353,4810,4096,3931,3847,36931,Administration,Health Care,Accommodation and Food Service,Retail Trade,Information,7292,5300,4459,3407,3070,Outside of Chicago,The Loop,Near North Side,Near West Side,West Town,13598,10021,5002,3649,3245,Outside of Chicago,West Town,Logan Square,Lake View,Humboldt Park,15051,3245,1601,1263,798,,,,,,,,,,,,,,,,10809,,,,,,,,,,2.80102018393061,2928.44133878027,224.126318476313,0.0765343377407941,685.502970871115,0.23408458342438,137.891606538166430,0.047087030466384475,162.088311892079,0.0553496871341089,132.675570698693,0.0453058659368445,190.733222922622620,0.06513131077505724,1085.93559957673,0.370823750230569,n/a,n/a,242.089373476939,0.0826683363163327,67.3983643276152,0.0230150979755283
77,Woodlawn,27086,23740,-3346,24150,8195,5151,4574,3708,1968,554,30.8637718729747,1865,585,20456,747,497,22739,18172,9533,7359,2173,8640,288,6749,3109,385,2202,933,120,13692,11392,3193,4706,1998,924,765,453,271,23985.5570839065,9117,1932,7185,2984,12101,982,421,2096,3088,5488,5.30337653478854,903,2711,3722,4765,-9999,3028,3853,3813,1080,327,931,754,174,73,153888.888888889,7326,Health Care,Education,Administration,Accommodation and Food Service,Retail Trade,1541,1022,721,660,658,1927,Education,Accommodation and Food Service,Health Care,Real Estate,Retail Trade,454,294,255,243,168,Outside of Chicago,The Loop,Near North Side,Hyde Park,Near West Side,2308,1373,591,580,541,Outside of Chicago,Woodlawn,Hyde Park,South Shore,Greater Grand Crossing,535,135,77,66,65,,,,,,,,,,,,,,,,8756,,,,,,,,,,14.798363754673,1325.31315769617,63.918463062261,0.0482289507887874,253.744796233155,0.191460255834362,6.418449479005322,0.004842968200936521,35.4613047989713,0.0267569250279041,141.276874598232,0.106598862146526,3.764897085362037,0.0028407603618051036,341.125558038658,0.257392417827984,n/a,n/a,357.380484675353,0.26965738821804,122.222329725172,0.0922214715936533
